study_name,job_hash,dataset,model,training_variant,evaluation_variant,evaluation_tier,seed,epochs,scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|es,5157,2587,2570,False,0.33707915,calibration,0.515414,0.495706,0.53342,0.51488,0.000773,0.013143,0.059915,0.883658,0.940078,0.985992,0.514834,0.51405,0.501648,0.51117,0.751836,0.608573,0.031946,0.030828,0.325657,0.23948,3.810528,51.150038,,,,,
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|pt,5160,2575,2585,False,0.25269629,calibration,0.483817,0.448659,0.506057,0.476854,0.0,0.001942,0.031456,0.897872,0.943907,0.984139,0.495349,0.495895,0.500969,0.496405,0.777476,0.605932,-0.009937,-0.032365,0.341458,0.261483,4.062167,66.009763,,,,,
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|ar,5126,2568,2558,False,0.62483756,calibration,0.473917,0.447783,0.49975,0.486721,0.002726,0.011682,0.048676,0.913604,0.949961,0.986317,0.500585,0.501542,0.500975,0.583333,0.010903,0.021407,0.016014,-0.052167,0.34641,0.265655,2.576908,14.939973,,,,,
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|en,5184,2599,2585,False,0.51500167,calibration,0.504204,0.478173,0.527802,0.499237,0.002309,0.009234,0.040015,0.883946,0.937718,0.980658,0.504437,0.504503,0.50135,0.506088,0.4798,0.492593,0.009018,0.008408,0.331263,0.245997,3.683568,43.934665,,,,,
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|es,5133,2560,2573,False,0.34936807,calibration,0.499652,0.481328,0.518029,0.492303,0.002344,0.010547,0.035156,0.884959,0.941314,0.987563,0.499903,0.500578,0.501266,0.499111,0.767188,0.604773,0.001366,-0.000695,0.33354,0.252094,3.869965,53.903604,,,,,
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|pt,5129,2548,2581,False,0.34551754,calibration,0.522581,0.491285,0.552326,0.511908,0.0,0.012559,0.051413,0.882604,0.935684,0.991864,0.51862,0.519963,0.503217,0.510867,0.728807,0.600679,0.043937,0.045161,0.322074,0.232989,4.03278,63.977768,,,,,
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.502661,0.495551,0.012048,0.976264
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,variety_summary,summary:variety,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.503892,0.476309,0.07432,0.865027
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language_summary,summary:gender_language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.502545,0.473917,0.048664,0.906877
pilot_model_family_pan17,0f98ced05c862516,pan17_multilingual,olmo2_1b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.000562,0.503542,0.503261,0.000562,0.998885
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,all,all,41224,20612,20612,False,-3.61385263,calibration,0.496732,0.488393,0.505194,0.494514,0.000534,0.008102,0.045022,0.898748,0.950078,0.989666,0.497938,0.497938,0.5,0.497981,0.508539,0.503204,-0.004125,-0.006535,0.334971,0.252238,3.463625,37.894309,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender,G0,20652,10337,10315,False,-4.03284723,calibration,0.506861,0.493693,0.518316,0.502796,9.7e-05,0.007352,0.051079,0.890451,0.939699,0.988851,0.506537,0.506155,0.500533,0.504118,0.864564,0.636879,0.017655,0.013721,0.329911,0.24425,3.458697,37.733307,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender,G1,20572,10275,10297,False,-3.61523698,calibration,0.486658,0.469272,0.496737,0.486294,0.000876,0.008564,0.039124,0.906186,0.956201,0.99058,0.490132,0.490143,0.500535,0.4898,0.500049,0.494871,-0.019718,-0.026683,0.340013,0.260172,3.468572,38.055936,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language,ar,10315,5163,5152,False,-1.90155561,calibration,0.481799,0.461916,0.497088,0.489209,0.0,0.008522,0.04784,0.908191,0.954581,0.991071,0.495686,0.496053,0.500533,0.487881,0.152043,0.231837,-0.010879,-0.036402,0.342451,0.268783,3.208923,34.848123,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language,en,10330,5179,5151,False,-3.95897145,calibration,0.492683,0.474215,0.504144,0.489915,0.0,0.006565,0.04441,0.895748,0.948554,0.988158,0.499129,0.498581,0.501355,0.500345,0.700521,0.583749,-0.003101,-0.014635,0.337008,0.25651,3.685304,44.710555,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language,es,10290,5147,5143,False,-3.08248392,calibration,0.496632,0.47777,0.512851,0.494564,0.001943,0.007577,0.041578,0.898697,0.949835,0.990472,0.494655,0.494785,0.500194,0.48453,0.161259,0.241983,-0.014001,-0.006736,0.335034,0.248567,3.467607,35.675718,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language,pt,10289,5123,5166,False,-3.59011477,calibration,0.525568,0.502194,0.553142,0.513014,0.00039,0.00488,0.053484,0.877468,0.933024,0.986837,0.518709,0.518866,0.50209,0.515464,0.556315,0.535111,0.037837,0.051136,0.320565,0.232093,3.492427,36.323591,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,argentina,1197,608,589,False,-3.48687174,calibration,0.521044,0.472102,0.561496,0.534465,0.001645,0.014803,0.074013,0.88455,0.93039,0.979626,0.513784,0.516182,0.507937,0.5311,0.365132,0.432749,0.03394,0.042087,0.322945,0.248171,3.573315,39.100714,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,australia,1759,887,872,False,-4.04476994,calibration,0.469259,0.436336,0.511909,0.470355,0.0,0.002255,0.028185,0.909404,0.958716,0.986239,0.49801,0.495613,0.504264,0.501456,0.776776,0.609465,-0.01061,-0.061482,0.348806,0.264639,3.654103,43.883757,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,brazil,5552,2773,2779,False,-3.44529238,calibration,0.540652,0.50542,0.571851,0.52955,0.0,0.005409,0.067075,0.876214,0.924433,0.980209,0.532961,0.532872,0.50054,0.538827,0.450415,0.49067,0.066657,0.081303,0.313034,0.219245,3.448754,35.260095,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,canada,1760,854,906,False,-3.84381684,calibration,0.50335,0.467603,0.534531,0.4852,0.0,0.002342,0.04918,0.891832,0.935982,0.987859,0.489205,0.493076,0.514773,0.479748,0.624122,0.542494,-0.014344,0.0067,0.331754,0.255824,3.668939,42.963378,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,chile,1481,730,751,False,-3.17789063,calibration,0.489537,0.456532,0.536351,0.480496,0.005479,0.006849,0.027397,0.905459,0.961385,0.992011,0.495611,0.490712,0.50709,0.462882,0.145205,0.221064,-0.025687,-0.020926,0.33868,0.2526,3.588087,39.87575,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,colombia,1414,717,697,False,-3.79398029,calibration,0.483913,0.432383,0.524378,0.491162,0.001395,0.008368,0.032078,0.893831,0.941176,0.992826,0.491513,0.48732,0.507072,0.499112,0.783821,0.609875,-0.031483,-0.032174,0.341499,0.260785,3.430704,34.267573,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,egypt,2584,1291,1293,False,-4.17492973,calibration,0.45285,0.409462,0.485439,0.461845,0.001549,0.003873,0.034082,0.908739,0.959783,0.986079,0.493034,0.493343,0.500387,0.495914,0.893106,0.637721,-0.022166,-0.094301,0.356982,0.282992,3.103629,33.629773,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,great britain,1730,871,859,False,-3.95468511,calibration,0.51601,0.476132,0.556368,0.514198,0.0,0.005741,0.056257,0.871944,0.931315,0.988359,0.501734,0.500411,0.503468,0.503766,0.69116,0.582769,0.000889,0.03202,0.32542,0.242451,3.672319,44.805499,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,gulf,2436,1196,1240,False,-1.65448048,calibration,0.506651,0.466904,0.532883,0.502053,0.000836,0.014214,0.051839,0.902419,0.954032,0.991129,0.512315,0.505406,0.509031,0.513986,0.12291,0.198381,0.016793,0.013301,0.330076,0.25585,3.171152,34.345317,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,ireland,1612,839,773,False,-3.94228565,calibration,0.510914,0.459176,0.544275,0.523338,0.0,0.014303,0.057211,0.86934,0.936611,0.980595,0.522333,0.51517,0.520471,0.53168,0.690107,0.600622,0.032376,0.021829,0.327985,0.243331,3.665623,44.641737,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,levantine,2608,1288,1320,False,-3.783025,calibration,0.445944,0.409314,0.474047,0.456545,0.003106,0.010093,0.039596,0.918939,0.957576,0.993182,0.472009,0.473854,0.506135,0.473777,0.624224,0.538693,-0.054837,-0.108112,0.360432,0.293808,3.41295,37.442162,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,maghrebi,2687,1388,1299,False,-2.14876227,calibration,0.514919,0.476921,0.551753,0.533471,0.0,0.003602,0.065562,0.905312,0.95689,0.993841,0.508746,0.518177,0.516561,0.558621,0.233429,0.329268,0.044158,0.029839,0.325941,0.246557,3.146394,33.957836,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,mexico,1554,793,761,False,-3.07529119,calibration,0.480318,0.444236,0.516196,0.502274,0.003783,0.015132,0.052963,0.927727,0.96452,0.992116,0.474903,0.481415,0.510296,0.459649,0.165195,0.243043,-0.048014,-0.039364,0.343284,0.2611,3.409285,33.163886,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,new zealand,1667,814,853,False,-3.56371685,calibration,0.482062,0.451063,0.512033,0.474095,0.0,0.007371,0.042998,0.917937,0.94959,0.992966,0.502699,0.496291,0.511698,0.480106,0.222359,0.303946,-0.008864,-0.035876,0.342403,0.267247,3.801645,48.505161,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,peru,1455,747,708,False,-2.81469018,calibration,0.493013,0.447923,0.533436,0.494543,0.0,0.0,0.024096,0.89548,0.944915,0.981638,0.474914,0.486261,0.513402,0.423423,0.062918,0.109557,-0.051735,-0.013973,0.336941,0.250818,3.513401,37.567641,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,portugal,4737,2350,2387,False,-3.63268343,calibration,0.507628,0.477216,0.537066,0.490521,0.0,0.003404,0.042128,0.882279,0.934227,0.989946,0.507916,0.508383,0.503905,0.503584,0.568085,0.533893,0.016885,0.015255,0.329554,0.242981,3.543615,37.57006,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,spain,1621,789,832,False,-3.04212474,calibration,0.521706,0.484148,0.561387,0.51109,0.006337,0.013942,0.050697,0.899038,0.959135,0.992788,0.520666,0.510782,0.513263,0.529126,0.13815,0.219095,0.032359,0.043412,0.322584,0.236274,3.469113,34.984168,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,united states,1802,914,888,False,-3.90444861,calibration,0.473948,0.435709,0.523444,0.481298,0.0,0.00547,0.025164,0.914414,0.960586,0.994369,0.490566,0.488073,0.507214,0.49835,0.660832,0.568203,-0.025413,-0.052105,0.346457,0.264567,3.654187,43.684162,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,venezuela,1568,763,805,False,-3.7535102,calibration,0.491535,0.442303,0.540379,0.477935,0.0,0.009174,0.040629,0.899379,0.945342,0.996273,0.479592,0.487492,0.513393,0.478749,0.782438,0.59403,-0.030988,-0.016931,0.337672,0.254158,3.320142,31.8127,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G0|ar,5189,2595,2594,False,-2.28088265,calibration,0.51007,0.487388,0.53707,0.50852,0.0,0.006166,0.05395,0.888975,0.945258,0.989977,0.515706,0.515762,0.500096,0.537341,0.22736,0.319523,0.03859,0.02014,0.328329,0.251879,3.244213,36.184618,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G0|en,5146,2580,2566,False,-3.84808662,calibration,0.4996,0.475187,0.523614,0.498126,0.0,0.00814,0.048837,0.889322,0.941543,0.98714,0.49864,0.498348,0.50136,0.5,0.605426,0.547686,-0.003382,-0.000801,0.333566,0.255101,3.655128,43.695845,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G0|es,5157,2587,2570,False,-3.30661024,calibration,0.503941,0.482304,0.522222,0.500642,0.000773,0.006185,0.045613,0.9,0.949027,0.990661,0.506302,0.506979,0.501648,0.513496,0.301508,0.379932,0.015311,0.007882,0.331395,0.243746,3.452106,35.165848,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G0|pt,5160,2575,2585,False,-3.79973088,calibration,0.519533,0.479257,0.555299,0.503128,0.0,0.003883,0.040777,0.868085,0.927273,0.977176,0.518992,0.519519,0.500969,0.511675,0.791456,0.621531,0.046518,0.039066,0.323597,0.235514,3.485077,35.910307,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G1|ar,5126,2568,2558,False,-4.61329433,calibration,0.451995,0.427352,0.477241,0.471031,0.001168,0.008178,0.042445,0.927287,0.962471,0.993354,0.499025,0.498064,0.500975,0.5,0.990265,0.664489,-0.021998,-0.096009,0.357373,0.285164,3.173198,33.495202,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G1|en,5184,2599,2585,False,-3.95897145,calibration,0.485833,0.464311,0.505181,0.481676,0.0,0.001924,0.037322,0.900967,0.952031,0.991489,0.49865,0.498165,0.50135,0.5,0.677568,0.575396,-0.003931,-0.028334,0.34045,0.255257,3.715258,45.717827,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G1|es,5133,2560,2573,False,-3.08248392,calibration,0.489737,0.469638,0.511823,0.488682,0.002734,0.008984,0.036328,0.900505,0.951807,0.990284,0.494643,0.493787,0.501266,0.479567,0.155859,0.235259,-0.01686,-0.020527,0.338498,0.255601,3.483179,36.187972,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G1|pt,5129,2548,2581,False,-3.61523698,calibration,0.531237,0.494521,0.557298,0.525351,0.00157,0.010597,0.069074,0.881829,0.933747,0.989151,0.518815,0.519131,0.503217,0.514205,0.568289,0.539896,0.038446,0.062474,0.317745,0.230259,3.499822,36.739372,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.49917,0.481799,0.043769,0.916721
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety_summary,summary:variety,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.495013,0.445944,0.094708,0.824827
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language_summary,summary:gender_language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.498993,0.451995,0.079241,0.850836
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.020202,0.49676,0.486658,0.020202,0.960142
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,all,all,41224,20612,20612,False,0.05893141,calibration,0.506303,0.49892,0.513048,0.508793,0.001698,0.01339,0.058801,0.898797,0.949204,0.990151,0.503808,0.503808,0.5,0.504173,0.460169,0.481167,0.007646,0.012605,0.330186,0.244669,3.463625,37.894309,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender,G0,20652,10337,10315,False,0.05713691,calibration,0.507159,0.494378,0.518152,0.512345,0.001645,0.014124,0.060075,0.902472,0.952787,0.990208,0.503196,0.503187,0.500533,0.503667,0.51156,0.507583,0.006375,0.014318,0.329762,0.246671,3.458697,37.733307,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender,G1,20572,10275,10297,False,-0.00148896,calibration,0.5058,0.493877,0.516054,0.505446,0.001752,0.012652,0.055766,0.893853,0.947849,0.9899,0.501896,0.502301,0.500535,0.500774,0.881557,0.638719,0.007063,0.011601,0.330441,0.24345,3.468572,38.055936,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language,ar,10315,5163,5152,False,-0.0245242,calibration,0.501547,0.487071,0.514954,0.502097,0.001743,0.010072,0.053457,0.900233,0.949728,0.991071,0.500242,0.49984,0.500533,0.500442,0.877397,0.637355,-0.000489,0.003095,0.332576,0.247455,3.208923,34.848123,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language,en,10330,5179,5151,False,0.06238696,calibration,0.503495,0.490694,0.516295,0.511596,0.002317,0.011971,0.055802,0.904679,0.953213,0.990681,0.500194,0.500465,0.501355,0.501937,0.40027,0.445375,0.00095,0.00699,0.331602,0.250315,3.685304,44.710555,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language,es,10290,5147,5143,False,0.15032943,calibration,0.522585,0.507847,0.53343,0.528079,0.006023,0.018652,0.065864,0.89092,0.943807,0.985417,0.503984,0.504173,0.500194,0.63354,0.019817,0.038433,0.033623,0.04517,0.322056,0.231463,3.467607,35.675718,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language,pt,10289,5123,5166,False,0.05756208,calibration,0.501153,0.480746,0.517056,0.507504,0.002342,0.015616,0.060316,0.910569,0.953736,0.989934,0.498979,0.499182,0.50209,0.497164,0.547531,0.521133,-0.001645,0.002305,0.332773,0.254446,3.492427,36.323591,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,argentina,1197,608,589,False,0.13560928,calibration,0.512432,0.475486,0.545549,0.537223,0.004934,0.024671,0.078947,0.91511,0.952462,0.989813,0.507937,0.515094,0.507937,0.661017,0.064145,0.116942,0.06972,0.024864,0.327253,0.247285,3.573315,39.100714,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,australia,1759,887,872,False,0.07049557,calibration,0.487009,0.456155,0.518662,0.50031,0.002255,0.007892,0.052988,0.896789,0.96445,0.993119,0.49062,0.492386,0.504264,0.491262,0.285231,0.360913,-0.016732,-0.025982,0.339927,0.260364,3.654103,43.883757,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,brazil,5552,2773,2779,False,0.11295027,calibration,0.486283,0.460399,0.507623,0.495016,0.000721,0.009016,0.053732,0.921914,0.963296,0.989565,0.503422,0.502967,0.50054,0.518182,0.082221,0.141923,0.010985,-0.027433,0.340223,0.260672,3.448754,35.260095,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,canada,1760,854,906,False,0.10367831,calibration,0.492607,0.459757,0.52353,0.478325,0.001171,0.014052,0.048009,0.890728,0.943709,0.988962,0.5125,0.499943,0.514773,0.484848,0.074941,0.129817,-0.000216,-0.014786,0.337123,0.258097,3.668939,42.963378,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,chile,1481,730,751,False,0.06049389,calibration,0.504299,0.475856,0.531761,0.504394,0.00137,0.017808,0.063014,0.893475,0.934754,0.986684,0.496286,0.496549,0.50709,0.489583,0.515068,0.502003,-0.006906,0.008599,0.331295,0.249156,3.588087,39.87575,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,colombia,1414,717,697,False,0.01952335,calibration,0.521406,0.485079,0.554834,0.53731,0.006974,0.027894,0.062762,0.898135,0.942611,0.981349,0.511315,0.506265,0.507072,0.510726,0.863319,0.641783,0.017902,0.042811,0.322743,0.233154,3.430704,34.267573,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,egypt,2584,1291,1293,False,0.25694661,calibration,0.474683,0.44181,0.507795,0.475017,0.003873,0.006971,0.034857,0.906419,0.955916,0.988399,0.494969,0.494594,0.500387,0.325,0.01007,0.019534,-0.04379,-0.050635,0.346061,0.267601,3.103629,33.629773,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,great britain,1730,871,859,False,0.01134392,calibration,0.519704,0.487619,0.551933,0.530309,0.002296,0.019518,0.073479,0.892899,0.947614,0.98021,0.505202,0.502436,0.503468,0.504823,0.901263,0.647156,0.008078,0.039408,0.323572,0.249567,3.672319,44.805499,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,gulf,2436,1196,1240,False,-0.01375984,calibration,0.513466,0.47078,0.545008,0.507826,0.001672,0.012542,0.061037,0.907258,0.959677,0.994355,0.503695,0.509667,0.509031,0.496787,0.840301,0.624418,0.025758,0.026931,0.326668,0.244356,3.171152,34.345317,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,ireland,1612,839,773,False,-0.01712495,calibration,0.480354,0.449789,0.514322,0.516462,0.001192,0.009535,0.058403,0.939198,0.96119,0.980595,0.524194,0.504441,0.520471,0.522727,0.986889,0.68345,0.033962,-0.039292,0.34325,0.265664,3.665623,44.641737,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,levantine,2608,1288,1320,False,0.0711538,calibration,0.493915,0.460565,0.526614,0.489909,0.000776,0.010093,0.048913,0.917424,0.946212,0.989394,0.50115,0.498031,0.506135,0.48986,0.243789,0.325557,-0.004573,-0.012171,0.336441,0.253163,3.41295,37.442162,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,maghrebi,2687,1388,1299,False,0.21941305,calibration,0.522791,0.487915,0.549981,0.540173,0.002161,0.018012,0.073487,0.878368,0.938414,0.986913,0.49051,0.506055,0.516561,0.614458,0.036744,0.069341,0.034975,0.045582,0.322008,0.235393,3.146394,33.957836,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,mexico,1554,793,761,False,0.08522389,calibration,0.521256,0.486581,0.554851,0.537563,0.007566,0.017654,0.066835,0.875164,0.950066,0.986859,0.508366,0.513937,0.510296,0.540616,0.24338,0.335652,0.033124,0.042512,0.32281,0.23536,3.409285,33.163886,,,,,
