study_name,job_hash,dataset,model,training_variant,evaluation_variant,evaluation_tier,seed,epochs,scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,reference,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,reference,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,reference,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,reference,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,reference,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5348,0.4588,0.1648,0.735728
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0177,0.53545,0.5266,0.0177,0.967481
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,all,all,400,200,200,False,-0.00437413,calibration,0.537375,0.483966,0.595177,0.529407,0.0,0.015,0.03,0.875,0.935,0.965,0.5,0.5,0.5,0.5,0.03,0.056604,0.0,0.07475,0.315017,0.235627,3.466857,38.097438,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender,G0,200,100,100,False,-0.00604181,calibration,0.551,0.449768,0.644995,0.543823,0.02,0.02,0.08,0.87,0.89,0.97,0.505,0.505,0.5,0.521739,0.12,0.195122,0.015673,0.102,0.308543,0.221206,3.444322,38.161321,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender,G1,200,100,100,False,-0.00218592,calibration,0.5278,0.457732,0.598695,0.530908,0.0,0.0,0.02,0.91,0.94,0.99,0.495,0.495,0.5,0.0,0.0,0.0,-0.070888,0.0556,0.320201,0.241206,3.489393,38.033555,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,language,ar,100,50,50,False,-0.00773412,calibration,0.5704,0.454118,0.699362,0.542329,0.0,0.0,0.06,0.82,0.9,0.94,0.58,0.58,0.5,0.560606,0.74,0.637931,0.16888,0.1408,0.299461,0.242222,3.281226,38.203225,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,language,en,100,50,50,False,-0.0055131,calibration,0.55,0.399356,0.642045,0.540214,0.0,0.0,0.02,0.82,0.96,0.98,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.1,0.309764,0.242424,3.690566,43.910537,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,language,es,100,50,50,False,-0.00537567,calibration,0.5504,0.436648,0.630652,0.593868,0.06,0.06,0.12,0.86,0.92,0.96,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.1008,0.309562,0.232525,3.456451,34.707618,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,language,pt,100,50,50,False,-0.00619601,calibration,0.4684,0.355248,0.566008,0.490134,0.0,0.0,0.02,0.94,0.96,1.0,0.5,0.5,0.5,0.5,0.08,0.137931,0.0,-0.0632,0.350976,0.332323,3.439186,35.568369,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5348,0.4684,0.102,0.821178
pilot_training_exposure_pan17,b0d14342438f4ed6,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,2,finetuning,zlib,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0232,0.5394,0.5278,0.0232,0.957895
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,all,all,400,200,200,False,-3.20920011,calibration,0.537425,0.485185,0.598857,0.512921,0.0,0.005,0.035,0.855,0.885,0.945,0.495,0.495,0.5,0.488095,0.205,0.288732,-0.012276,0.07485,0.314992,0.215627,3.49253,38.871306,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender,G0,200,100,100,False,-3.21584037,calibration,0.5148,0.423195,0.581475,0.505928,0.01,0.01,0.02,0.88,0.89,0.92,0.5,0.5,0.5,0.5,0.23,0.315068,0.0,0.0296,0.326734,0.251055,3.469041,38.894208,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender,G1,200,100,100,False,-3.13583752,calibration,0.563,0.466296,0.635464,0.533439,0.0,0.0,0.03,0.81,0.83,0.94,0.515,0.515,0.5,0.545455,0.18,0.270677,0.040412,0.126,0.302513,0.250955,3.516019,38.848404,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,ar,100,50,50,False,-1.60615765,calibration,0.5768,0.469136,0.713317,0.545508,0.0,0.0,0.06,0.78,0.84,0.94,0.51,0.51,0.5,0.6,0.06,0.109091,0.045883,0.1536,0.296229,0.212323,3.32566,39.125171,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,en,100,50,50,False,-3.56171226,calibration,0.5696,0.456,0.687906,0.549568,0.02,0.02,0.04,0.78,0.8,0.94,0.52,0.52,0.5,0.526316,0.4,0.454545,0.041204,0.1392,0.299865,0.202424,3.706958,44.635836,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,es,100,50,50,False,-3.05758562,calibration,0.492,0.390523,0.587255,0.514091,0.0,0.0,0.0,0.94,0.96,0.98,0.55,0.55,0.5,0.647059,0.22,0.328358,0.133109,-0.016,0.339057,0.291919,3.478172,35.403053,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,pt,100,50,50,False,-3.21480324,calibration,0.5184,0.401752,0.660079,0.494525,0.0,0.0,0.02,0.88,0.96,0.98,0.46,0.46,0.5,0.409091,0.18,0.25,-0.096561,0.0368,0.325724,0.232525,3.45933,36.321164,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5392,0.492,0.0848,0.852982
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0482,0.5389,0.5148,0.0482,0.914387
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,all,all,400,200,200,False,-7.97181373,calibration,0.511938,0.466571,0.564455,0.509689,0.0,0.01,0.035,0.915,0.925,0.965,0.5175,0.5175,0.5,0.526316,0.35,0.42042,0.037146,0.023875,0.327861,0.270627,3.49253,38.871306,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender,G0,200,100,100,False,-8.38112745,calibration,0.4896,0.390689,0.56535,0.510748,0.01,0.02,0.02,0.98,0.98,0.99,0.49,0.49,0.5,0.490385,0.51,0.5,-0.020016,-0.0208,0.339447,0.261256,3.469041,38.894208,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender,G1,200,100,100,False,-7.95833333,calibration,0.532,0.466737,0.599717,0.517286,0.0,0.0,0.02,0.82,0.86,0.91,0.51,0.51,0.5,0.516667,0.31,0.3875,0.021822,0.064,0.318241,0.281256,3.516019,38.848404,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,ar,100,50,50,False,-5.91115196,calibration,0.5252,0.438889,0.647034,0.518994,0.0,0.0,0.08,0.76,0.8,1.0,0.51,0.51,0.5,0.571429,0.08,0.140351,0.039193,0.0504,0.32229,0.272525,3.32566,39.125171,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,en,100,50,50,False,-8.38112745,calibration,0.4812,0.380169,0.590909,0.47936,0.02,0.02,0.02,0.78,0.84,0.96,0.43,0.43,0.5,0.36,0.18,0.24,-0.161658,-0.0376,0.344714,0.302222,3.706958,44.635836,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,es,100,50,50,False,-8.17830882,calibration,0.5406,0.430271,0.639515,0.604528,0.1,0.1,0.14,0.96,0.98,1.0,0.53,0.53,0.5,0.540541,0.4,0.45977,0.062137,0.0812,0.314613,0.232525,3.478172,35.403053,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,pt,100,50,50,False,-7.97181373,calibration,0.5158,0.402146,0.658588,0.51288,0.0,0.0,0.0,0.86,0.92,0.94,0.54,0.54,0.5,0.5625,0.36,0.439024,0.085749,0.0316,0.327138,0.292525,3.45933,36.321164,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
